latitude,longitude
29.671,92.4724
29.3368,140.0011
0.3683,66.4138
30.6503,63.2006
-56.6539,147.1484
-80.1553,122.0015
-3.4188,58.3021
38.8966,173.0714
-18.0043,32.4651
-3.4396,-68.8747
30.3108,103.588
64.6465,177.694
18.8426,33.5837
78.1206,33.9405
-89.0372,-171.8511
89.579,125.086
-8.1345,26.1054
74.5206,-71.7445
21.7162,7.2302
-24.1412,-99.7301
5.4538,-74.2983
-66.0887,108.2229
64.5179,-140.1488
68.1949,-62.7983
20.7429,-179.5798
56.4238,-55.1808
-55.8762,141.8852
-15.1019,15.1425
6.7523,27.7726
67.9902,166.1599
72.6308,-94.536
-37.158,142.6722
-32.3306,-164.0722
-75.2664,-87.3316
12.5187,36.5126
39.2703,-144.7367
-55.956,-19.5506
-70.7391,10.8969
-0.3125,75.3701
-73.2933,-46.4734
41.9367,172.3628
-8.2883,-48.7331
-79.8141,-34.3608
81.727,-17.1522
64.8268,-35.3506
-56.3742,45.0459
25.799,70.8151
-70.3432,-0.4169
79.6642,-30.3358
-46.6903,-44.1736
17.4359,137.3674
-50.5536,65.9239
-34.5497,74.0882
-41.214,-69.3676
28.1423,-24.129
77.995,60.1588
-34.8016,58.0026
-20.4159,-129.2811
11.9888,100.9931
-14.9958,-70.2865
-30.4589,-149.4691
26.7066,-53.5012
-81.2038,-18.7144
87.3697,6.6926
-0.759,81.9433
-28.1816,140.5844
47.6152,62.8762
-59.6009,-68.4383
-89.3035,134.5823
80.0625,76.419
-66.4013,30.3437
70.5394,151.1905
32.7776,108.0128
-11.0636,89.939
68.1253,67.1604
-84.2268,-32.5831
42.9234,21.5706
-66.7634,127.2412
58.1319,146.1666
40.8781,-25.1505
52.0403,57.9425
-49.6402,-86.6166
-55.765,113.9814
13.7932,26.2168
-65.15,-59.8374
-73.6705,143.7964
-84.5073,-59.5944
8.5275,83.3301
-29.4458,-117.6762
-54.0582,37.2071
74.6587,-19.2238
66.297,95.7261
9.668,150.554
-38.1074,-169.2512
-5.5947,116.1888
79.9288,-37.5549
-3.4002,-160.12
50.6956,16.5876
12.701,-175.6788
-15.3787,-101.2106
-42.1106,-17.2838
-18.2977,-62.5929
-68.5421,97.2281
47.6114,21.6954
9.2704,78.0485
67.0115,52.4703
14.5386,45.4146
-38.2446,-98.4915
-74.9046,-174.8352
-7.6449,-119.9981
73.7359,-60.0477
-5.0467,133.0146
-50.8572,-26.1338
-86.3833,10.9541
84.6994,-99.6405
-45.6629,115.4483
-0.4434,36.9564
89.1471,132.4822
-56.3013,-165.7856
-40.7438,42.1674
-30.4949,104.8031
-60.6867,154.3356
-40.9521,-156.6264
-50.7513,79.689
-67.0303,-150.812
-84.7277,-33.6721
77.2004,-93.8171
14.1714,66.9058
5.7527,135.9092
-31.6463,42.2104
-52.9105,56.1354
-73.3059,-108.7507
69.6846,-44.927
25.5702,-111.1077
-53.2046,-23.8648
22.1288,34.7619
58.6795,72.9211
75.3049,-28.8021
89.3368,153.6146
44.7198,-40.1465
76.602,-174.3129
-69.156,-100.1107
-34.7772,-94.3302
87.9277,-85.8538
53.9935,-103.7254
-69.8462,-36.6717
37.5432,15.7296
-35.7693,-130.3553
-33.1188,93.9155
-4.8003,-16.9547
-13.7833,141.9263
7.3048,-18.5618
26.6714,-12.1178
4.776,-125.8158
-49.8737,-151.5901
-3.2804,-147.3118
-68.3342,50.0015
73.837,7.3125
77.0722,-63.1289
72.8551,-41.5541
-37.0722,-35.9519
88.0113,178.3629
-4.7953,84.851
-8.8151,119.8852
-35.3143,4.2193
44.6803,119.678
16.8324,-82.9496
70.0187,-40.0858
69.1755,132.834
65.3236,155.0198
56.7614,-117.4422
-27.1737,-107.9201
38.784,8.0427
-39.8425,169.9356
-74.4978,147.1408
-81.3413,124.0256
-28.69,-156.7018
-14.1504,-105.6258
-52.4717,158.7182
-31.2566,75.4712
-11.2439,24.9048
11.2716,-74.9159
82.1236,53.8049
-43.4724,48.7269
-69.1547,-99.3368
-51.1919,111.4912
12.5926,-45.8688
-77.7239,80.2247
-12.2322,178.1928
9.31,4.8345
-7.2565,-87.0144
3.226,40.8366
-82.3711,-171.0577
23.6269,61.1875
-74.2194,-117.6935
-0.1583,82.3947
44.4266,-42.0837
-46.0038,-98.2229
-74.2396,6.516
78.6224,8.1574
-7.295,141.0768
-31.9505,105.1751
51.1012,-93.1694
65.666,109.3167
23.6812,172.1294
6.6399,92.6349
-21.1098,99.1273
21.0287,-131.4219
51.3926,-148.8425
-75.4224,122.1599
50.0525,118.3327
-27.3463,18.2285
75.2554,44.5687
-77.1021,-64.2399
-35.9777,105.6309
41.8031,-169.837
-80.4112,51.539
17.7135,-85.7564
-50.3973,-92.6864
62.7875,-52.4973
18.7179,-145.4198
30.7153,16.6256
24.4122,153.9161
68.723,-5.1455
-59.8642,13.2815
-70.8106,44.1972
-37.5079,21.4955
-18.6847,105.9871
37.5823,-68.1307
-66.6808,173.1587
81.3602,41.7978
-7.5153,-149.694
8.3986,54.2331
-78.9096,-142.5589
-86.8012,-59.3914
4.9346,29.0721
54.3047,147.6778
-32.251,103.9494
-23.8413,-32.2062
56.5357,-173.8278
-68.0669,-24.584
9.5025,-68.3942
-77.3441,55.7609
-36.1244,81.7926
-59.1764,96.8613
25.7003,44.6207
22.769,-93.0966
-60.5053,-8.0601
-78.6837,-74.9665
8.6576,-95.12
15.19,138.0571
-64.6242,-32.4533
-29.5854,90.7145
52.4909,153.612
22.9583,3.9984
79.3709,59.5349
-10.6757,79.51
69.8761,-68.7822
-5.6363,-102.3467
-89.1919,106.7765
-57.6066,-148.8534
-50.5585,67.8019
-81.9016,115.3706
56.5846,19.9978
2.3898,-114.1305
9.7216,24.02
53.8598,-125.379
-25.1458,158.7842
-63.1172,16.1357
31.8565,-146.3655
42.2443,-31.1997
6.5853,109.0153
-34.4932,-101.7073
53.3373,-127.4128
-3.057,131.6707
-35.9082,-176.5867
29.726,-151.7805
36.0619,49.5795
37.4082,50.0072
28.9205,168.2347
-47.4192,152.497
-15.2106,146.6595
65.3771,29.3498
-39.8642,-177.6866
89.5503,-100.2695
48.4894,-79.4313
-81.8716,-108.8916
60.3674,91.6577
55.4443,176.7162
-83.3112,-151.6167
25.6042,-1.6327
-36.696,-49.2922
49.8199,120.5221
2.9805,133.4262
-43.3817,-131.0507
30.9656,97.3123
-2.9651,-23.2174
30.1602,-178.6748
-78.8521,-22.8277
-24.4014,-139.4176
74.6665,109.9188
-36.2719,-173.0219
71.5335,114.0476
78.5998,164.4711
82.4144,-174.0609
43.4213,-23.5497
65.8836,127.505
30.6422,-146.6097
31.1078,144.5566
38.5191,-105.7516
-77.319,163.1006
4.1928,106.7622
66.6671,116.6436
-66.5637,37.6379
76.5305,148.0222
-78.9604,118.7288
42.7177,-120.3542
44.3699,-122.4555
-84.2193,6.7726
-55.0891,-71.3858
-78.9241,82.9434
-47.9935,-169.8245
-1.4271,89.9019
44.8724,118.8929
-69.7337,-87.5914
-47.0374,-73.2382
-56.7862,-25.3949
-50.4165,-124.4673
-72.8656,-75.0561
65.9428,-22.7759
-64.3984,-15.7659
87.8984,45.0382
66.3472,175.8845
59.573,15.6212
14.6192,169.3757
17.6246,-147.3193
84.8947,28.0747
52.4675,105.3316
43.331,114.1546
-84.5629,-46.3494
-53.8187,176.3782
42.6662,53.8225
38.0095,161.4124
51.221,-104.8022
-8.9381,-44.5809
-78.6183,-77.0796
13.6229,64.672
84.8663,-118.783
17.1469,-168.4626
-30.4639,-115.8354
-38.1729,166.1648
50.7363,81.7819
-85.4559,-3.6437
-6.7324,17.0039
-53.0773,-55.9308
82.2551,56.4723
-68.0144,91.0059
43.0257,-119.2687
-41.7749,-108.5576
46.9011,63.7045
81.1598,-149.6583
67.5228,110.8071
41.5092,16.9499
14.0262,-125.0626
-43.8595,179.9049
10.3991,-128.6906
9.0631,137.6414
-71.8,96.0457
73.9909,-165.873
-87.64,33.9811
66.3777,-83.1487
49.0818,92.791
-32.105,133.8231
70.0169,-93.2403
67.4269,85.688
-9.4481,-161.2767
6.2622,93.8404
9.8465,-75.4863
-57.561,15.6508
68.4606,65.3047
-51.3594,122.1675
-71.1838,-40.874
-83.4415,-158.8181
55.7442,42.2718
-75.1153,-141.6552
13.7296,-27.5725
47.4504,-124.2658
-17.6175,-80.2534
43.7779,118.6787
14.5024,-160.6242
-68.852,7.3799
-67.4352,-139.3843
-49.9,38.2458
20.8125,-107.3746
-5.6958,173.6713
13.8782,-88.5973
38.7337,38.7818
-20.9491,140.3151
-12.3061,53.8829
-9.4349,-12.7323
77.6521,97.4654
-12.6777,127.9947
-24.1073,18.3409
-17.2765,-82.1801
46.8438,156.6769
-27.1821,-20.5131
-20.3992,27.1577
-15.1231,89.903
-76.0791,10.1231
86.5113,-39.4594
41.7239,-57.9227
49.5247,-23.9326
-12.6845,124.2144
-15.1494,21.7808
49.3036,-69.0027
-79.2564,-4.3263
-82.5527,-59.3049
32.2254,-115.418
-75.5469,-154.2252
54.2921,21.5355
-25.5367,-139.3507
-10.8576,-106.7332
-52.8965,-28.7806
-22.8022,78.3583
46.6833,91.5102
83.2816,-57.873
-14.5097,-158.2181
-58.075,-87.7607
57.3696,144.9693
60.9099,159.1689
-12.9992,-115.5222
17.932,-116.0406
-48.585,-7.3222
-21.6342,10.6563
81.4142,102.4832
-36.5836,5.7487
-16.8654,-91.8068
19.5503,70.4144
-37.5383,-5.8226
31.5183,144.1536
16.8596,-110.5705
-55.6535,167.3076
-68.6715,-177.7718
-17.1101,-72.9023
-59.4761,16.1138
19.0253,-107.2801
-12.8066,-161.7171
78.3744,50.8797
15.7078,-112.9947
18.8656,94.1971
89.0113,-138.4798
84.8919,-131.7847
22.8041,-41.8589
46.235,-1.5505
-15.681,176.9778
-79.5754,-155.5477
83.2269,-100.1054
-56.7978,144.8298
51.8466,162.4517
-83.2992,139.727
74.5864,152.9414
-80.3328,-70.9225
-72.0288,-1.4127
-40.8686,-57.4812
39.8429,-127.451
-20.9677,171.3616
-20.8634,71.9912
26.6326,-149.1743
-21.5552,-94.4546
25.3626,-122.0063
30.3352,94.7041
-67.5288,-101.9617
-49.4779,-135.5977
-47.3188,168.1943
-52.8787,26.6924
79.5002,164.1509
-54.2606,-16.1182
-20.9367,-179.3701
25.223,-42.4538
73.6277,-4.2644
-60.9507,-105.1391
58.0561,27.4946
77.4177,-14.3096
80.9622,-18.6065
-40.3762,80.3251
-2.4091,-129.7747
-81.2513,-172.6911
2.4709,5.3899
0.6635,-77.9469
85.6086,-150.0389
24.4541,144.6472
33.0642,-136.1115
23.5384,92.3792
32.3949,79.5558
20.1039,-49.0383
-77.978,-150.2543
77.9047,-99.1733
45.082,66.065
55.4683,-113.2729
-51.2161,-119.5898
46.3681,-144.0576
-19.9269,-129.5096
45.1069,-23.5687
29.0154,143.9817
-19.7041,140.5189
21.3437,-142.3811
64.7178,43.6052
-87.6309,50.7424
43.6858,28.1322
-57.9363,104.082
-66.063,120.8464
-31.6944,-70.7854
-54.0325,-25.6325
-37.6788,-73.1703
21.4524,148.273
-45.0781,41.8576
17.7349,175.5441
34.3965,16.8247
41.9632,-141.506
-86.7634,-177.4142
-86.272,64.8228
-86.8434,-163.3195
-19.9907,140.1993
44.2189,101.6062
19.5598,-72.8242
-28.2962,-133.5715
5.7038,-12.174
70.7829,-55.1745
59.6133,163.7668
-20.1399,84.7518
14.1646,-160.5345
68.5142,-125.9729
-34.6057,-147.2087
-6.9894,167.1845
39.5395,-127.131
-61.0927,-121.9668
64.8892,-14.3989
35.6445,-85.9236
-72.6511,74.223
72.0378,112.616
54.9287,-179.6262
32.9205,-72.798
-66.1043,39.7606
62.6256,-36.3912
15.9607,78.6728
35.6355,9.0636
-7.1298,155.786
-76.2018,72.955
3.8695,-45.9435
-20.0728,16.5797
25.6548,-15.7067
-23.547,71.7418
-77.2911,129.4988
-89.1782,-107.8067
22.8545,75.366
-35.3329,136.5158
50.7343,45.1365
65.0666,-116.5907
19.5206,-178.5574
-46.4175,149.9509
-86.6756,116.8065
-87.8982,-166.7294
25.8698,-29.9987
-27.5387,142.965
85.606,-135.255
56.9435,95.3782
-34.1568,156.3186
-60.1206,11.9756
88.4372,-117.7209
67.7738,8.8417
-34.9559,24.3361
-74.718,-49.3546
9.0229,-139.2382
10.7141,5.1534
64.09,-123.2858
-65.3592,-95.0799
-17.0828,149.2212
63.2198,-143.9041
-86.814,119.3883
-80.2182,-173.8385
48.4169,-104.1141
-33.6386,7.2598
75.2396,-121.3844
24.8194,-126.2189
-26.1076,110.026
47.7401,76.8243
84.5453,-177.1059
-70.8202,109.9494
-88.0011,-55.4063
-43.5642,-45.9534
59.4753,20.0031
-70.4114,-11.549
-6.9747,17.4064
-65.9473,-48.0404
-51.0105,-108.4581
-30.1244,-178.4797
45.3003,-174.3621
44.8857,-60.3224
13.5257,175.7559
54.1502,94.7507
72.2625,-93.361
-3.6741,-8.9845
-51.696,-34.8698
70.2408,149.5271
19.2815,-109.7648
11.9903,-99.8123
-51.1103,157.2033
-3.3618,-138.6246
-85.5798,26.0285
-19.9511,-64.0299
-61.0817,-36.286
-39.3177,164.1943
-45.8836,150.738
-0.446,154.109
-60.797,163.8102
-64.8026,15.8365
88.486,-167.607
-35.6489,138.3364
-26.1132,-84.989
-1.8082,-46.7825
-78.1228,91.8031
35.9793,118.4109
-4.7219,46.2884
-33.4129,-175.9433
-81.6549,133.0809
-62.6762,71.139
-27.7042,16.2267
-16.4412,-109.7785
-32.1934,91.4191
30.2166,-44.7733
48.8079,-149.7958
-9.2937,-124.6796
-40.3745,14.7538
-53.3902,101.0698
-79.0996,177.666
55.5073,33.926
-12.122,100.4059
-20.1623,167.4465
64.5318,-69.9059
72.1465,-74.0832
23.0259,-175.2239
-19.5008,-94.0093
-75.2205,-128.4607
-33.191,52.2249
13.6684,165.3721
1.3406,-156.4998
-24.6208,67.5354
-0.8069,122.8583
-6.5384,-114.4807
-23.8776,125.0747
-1.1465,-31.5798
-9.2996,17.0066
68.4305,97.6038
11.272,-99.7702
2.5986,-164.3822
-35.5056,107.3674
7.4389,36.3478
-54.2465,23.123
49.1443,-7.2032
-18.1735,-27.2393
-75.4524,-144.7941
-38.382,-53.1321
66.0081,72.419
-2.8345,146.4911
-12.4818,84.7063
-63.3573,87.6958
-78.5374,46.8463
-58.3047,-127.7858
-17.5319,113.6802
71.053,113.8487
38.1882,149.4885
-16.8878,178.0085
36.3268,-96.6442
-48.4108,52.5618
22.2179,-40.2735
-20.104,152.899
26.7453,65.1879
-25.2812,-107.6592
53.3801,116.3034
35.1196,83.3067
-86.926,37.3889
-77.274,-87.5474
78.5762,-141.0627
72.4386,-39.7551
-21.4242,47.6642
52.9847,-146.4172
66.1151,150.853
-63.7191,17.2742
12.0758,19.1454
50.6438,-52.6264
-27.4471,-44.8072
-78.1051,-20.3952
51.9333,-41.3204
31.1452,-178.622
29.4856,124.0624
24.4365,-76.5773
13.2566,8.8103
56.2907,-63.215
-68.4573,-103.0929
83.174,-48.084
56.5483,34.5301
-9.4159,67.1792
58.6282,-129.4469
-70.0898,22.0822
37.0115,15.8201
9.9748,35.1242
-23.4821,-157.6388
-13.7347,150.5904
-5.4416,101.2328
4.8669,86.3864
25.0245,-30.6995
70.3401,-158.2393
-42.7902,-143.3208
-67.5149,91.6059
-74.5298,-0.7704
24.6977,12.3837
1.25,-42.5241
-75.8688,83.2493
85.5608,70.4508
41.4723,60.9175
14.2239,30.1485
-71.8951,-171.1133
38.2568,70.7501
-25.0724,95.3176
-12.2072,-144.2325
-29.9679,120.8415
-61.4729,34.9491
85.2896,137.6308
-70.9143,-164.9316
70.422,94.9924
-36.7724,-49.3104
-14.3861,-154.2638
-37.1673,-162.6608
74.2088,-95.374
-25.4692,149.2334
47.0584,-173.4005
42.7964,-77.9488
63.1737,-67.162
-50.0695,36.5618
86.3268,26.5671
74.7794,-56.5823
-8.885,38.8235
42.8419,156.2663
37.3993,-6.786
-35.6119,-50.4101
35.8314,-139.4511
8.5042,79.4728
85.7163,13.483
-32.3768,-153.9836
-58.4903,49.5047
83.9233,145.0667
-8.2511,-146.4904
-5.6715,-27.7798
46.485,108.4977
88.4726,109.5243
-50.0645,138.8339
-30.4548,8.1163
-61.2385,-7.757
-65.167,178.0712
-44.1973,60.4077
36.7977,45.4284
-73.5967,-160.8864
78.7135,-74.9573
-66.2921,27.2106
82.8948,39.4936
-23.9757,-47.5485
58.2663,-145.4041
56.754,151.286
47.4523,-168.268
-31.1268,40.9426
-63.2339,-128.5056
1.3378,-136.5418
8.9265,-79.4257
18.0228,-2.7902
-64.6699,179.53
-53.6092,97.5648
-77.6731,121.6294
-31.8691,-138.6136
89.3977,115.1072
-3.7963,-27.8894
20.6195,133.2439
89.6044,110.3417
-41.3183,-155.9012
-28.9064,-53.3965
33.9721,-92.136
34.7883,74.5211
-77.6324,114.6292
53.808,-117.5554
-68.4867,-20.0787
0.553,179.3183
-24.7796,64.96
60.7529,50.8486
-71.7454,48.436
59.4356,174.3639
-84.3453,12.074
-77.6889,-70.9496
34.498,-174.1069
-30.7403,-56.5535
-51.0529,-21.2013
-24.9929,96.1054
82.1735,171.61
-57.4376,-42.3848
38.1373,-32.9265
22.6042,100.7213
70.9326,-49.5435
-10.8804,-178.529
-22.4254,20.9253
-30.2775,-31.337
-60.9724,170.1479
54.6346,-59.0973
-17.6841,89.3776
-44.4876,-158.8545
-1.4597,30.9309
-37.2877,-5.6564
-36.5105,176.5731
-64.2977,67.3615
87.09,-111.5451
-82.9,32.357
-35.5338,-57.3614
56.942,-62.8017
32.5321,-152.9758
-4.5739,3.885
-36.9012,44.2329
-37.34,43.1814
-17.4642,174.7031
27.5185,-20.8976
-52.4134,-99.1372
-78.4767,-51.5778
-72.2288,-40.1063
-72.571,-149.9568
-36.5005,-122.8405
78.5644,53.9615
-21.4021,-100.064
-80.6378,-107.5656
73.5549,-73.9866
9.265,105.0551
76.6106,45.7702
76.1361,170.7122
43.0322,69.7728
-5.8749,6.2126
-6.6987,49.648
20.0234,93.7893
71.9204,50.8971
-36.3765,-157.2495
-18.5838,108.063
7.6638,156.2288
81.8196,-36.3181
-23.2454,-131.5494
66.6581,45.8108
-43.0666,141.7074
67.2721,163.4029
-49.3814,-26.1562
-50.9501,-141.7331
29.1426,155.4378
-7.3607,62.6258
14.8448,-103.4416
84.9913,-32.3708
0.5862,-51.2727
4.0713,-87.0883
-84.1075,129.8386
-44.516,-169.0762
-72.1604,133.1608
25.6501,-99.3551
76.8036,136.5164
-65.6412,20.53
-17.9779,-89.5504
15.013,177.553
-28.067,-108.9393
-17.4579,-56.2222
-46.4275,20.8676
70.2486,-176.3018
66.8951,52.7072
-12.1776,-3.0045
-41.0369,44.9913
-73.9388,33.7799
24.3389,143.4275
-28.9893,19.1897
56.2955,162.4792
-59.4111,23.5985
78.7239,-129.1694
-43.2485,116.7417
-35.1109,-108.4881
-39.5209,41.4994
2.2146,115.4456
-13.1787,-117.6592
-38.9945,151.4827
-34.3608,3.7131
-24.0895,160.2898
49.3343,-114.1254
10.2422,-78.236
29.5485,-142.1063
-62.7866,-115.7751
-23.0697,88.3467
53.0232,-119.8015
-83.7795,-126.8833
10.5666,-139.7388
65.0241,-95.4505
-15.9263,-50.6341
4.8654,-13.7815
-14.0395,-147.8465
-44.802,-175.6705
-12.4394,29.7783
-62.1796,16.4792
-56.7095,-31.6798
-14.2463,-60.6486
-17.0221,43.2505
86.7933,153.585
67.4027,-75.035
53.864,170.1769
63.2918,43.0937
-87.4345,-29.5514
55.4569,-78.3888
-66.8877,-41.0045
-67.5959,73.6617
-31.8973,132.3281
8.9472,-142.1206
-8.2786,64.3311
-59.161,78.1427
37.1228,-33.5339
-14.7179,169.6743
-4.7358,-65.5467
-11.7178,175.343
-47.6152,-4.824
-3.5485,-100.9196
-65.1118,-137.5067
14.2403,46.8013
-69.8961,28.4687
-61.5436,-73.649
40.8472,131.6051
9.892,-163.5012
-85.5704,-92.7898
-24.1846,101.7384
10.2036,-0.36
43.5072,-155.3478
-68.4807,26.7489
-55.9647,69.0754
60.7644,-47.7207
-29.7248,-135.0071
7.6213,-9.9733
20.9305,0.3271
-67.6363,-174.9248
25.044,151.7072
-77.9735,-54.8891
53.1421,131.8272
-53.3506,-3.4602
47.2823,-45.7333
3.9395,114.6886
-80.1822,-22.2142
45.2455,82.0515
-21.6397,81.8818
-49.7825,141.1627
44.6692,-130.8514
-87.7407,-50.0859
-87.0329,63.5267
29.6484,-78.4336
-69.6282,-90.0045
48.1902,122.837
68.941,-165.3954
31.8337,-111.1933
-1.7137,65.5019
-5.6077,167.0493
23.0137,82.6041
-65.4767,-6.4029
59.6838,-43.0168
-66.1325,-89.9053
82.9695,-139.3029
7.8112,-159.0971
-89.2273,156.1978
42.9902,59.531
36.1853,78.3981
18.0487,-45.9141
-88.49,-111.1936
-60.9602,-134.1842
-18.2452,-26.6564
57.8916,-109.5361
-6.1808,-48.9139
-77.8055,160.5822
-20.2676,-139.4561
15.9062,173.048
37.6273,168.6382
9.1495,3.4492
-55.4526,-24.7826
-26.4616,53.0799
60.7229,-172.4808
47.5462,5.5341
65.823,-61.2511
-48.6596,-126.9512
-1.034,121.6523
-79.2944,36.5626
55.3476,171.6545
55.5638,27.0867
-52.1522,8.5839
67.7904,-174.3607
-74.8487,-100.0413
-2.1464,171.4332
66.502,78.3541
64.5867,82.7052
58.1748,3.3281
58.8726,17.4011
45.7437,115.8372
-2.6508,13.81
5.747,-12.7837
-81.7972,-150.7705
-60.5303,75.221
-60.6324,-84.5061
-57.5474,45.4775
13.1147,-114.4674
-42.6575,-23.2531
29.0658,-167.5119
-85.9693,-83.2413
84.9313,73.2782
44.9597,155.5107
-73.2153,52.079
78.4722,-83.6489
55.3338,-40.2928
-41.4837,-112.5795
59.6314,113.097
67.0421,-89.2543
-27.3835,78.348
16.177,-85.6858
25.8673,-173.1322
-79.0376,169.5206
-59.859,-107.3316
30.1757,-113.0787
27.1992,-68.9118
-19.7078,-117.0014
-63.2724,8.5318
-18.601,-0.2263
-84.0055,166.1548
56.8153,-153.9617
80.1288,43.6748
77.8295,136.9571
-2.4307,52.0482
48.1597,121.7161
-0.7541,44.4017
-36.0549,-64.6431
59.1881,-54.1665
-64.2245,-83.526
54.4835,18.1426
-61.836,13.677
-9.1462,161.6552
60.1037,5.525
23.8211,43.1094
-32.7645,-59.3787
27.2083,46.6809
53.2714,-128.7211
68.6168,61.4314
-87.9778,-92.4439
-49.4825,-2.5419
-76.6543,170.0339
16.5495,109.2553
-17.0104,-134.8917
78.9881,83.9658
53.6186,-149.5145
-72.9041,76.5187
-6.1209,17.6007
-85.0441,-114.5217
-1.5954,117.1625
-69.3837,90.3843
17.8139,78.7579
41.8042,51.0914
-72.7877,-20.2009
10.9929,132.4713
15.4936,44.1548
-75.8567,105.6857
16.5154,53.8318
-73.327,-108.9111
-57.2581,139.8671
-43.848,83.7374
69.9504,-114.0786
89.5502,144.3836
51.3886,-43.7447
-14.3961,-59.5768
34.5559,-161.7671
32.2164,-12.2442
62.3013,-106.3715
-80.8957,14.8771
14.5149,-150.3495
61.6023,113.734
-89.1635,69.1441
48.0125,-24.5682
44.0041,150.6136
51.4286,162.5246
-58.0683,-98.0743
-7.4405,-76.8607
15.4452,160.7131
-87.4365,-41.8855
-0.3316,104.4603
-74.7437,-92.1006
60.3115,92.8491
-72.3326,-66.8025
-9.6839,-46.1821
-87.0555,-46.7214
-17.1137,21.8338
48.405,176.7547
-70.8241,-69.3867
-70.1731,-132.6545
87.8664,-70.2684
-59.691,-4.6545
-38.1,142.1278
-34.455,137.9444
39.4734,94.5811
-15.6476,146.353
-61.2523,33.5206
8.6423,74.2729
-13.749,-88.2016
-76.2609,94.9513
-45.8245,-70.2861
73.7665,92.3634
14.7574,29.6569
-39.3636,-118.7681
63.2828,170.6123
41.7801,66.8286
79.8427,-171.0887
15.3409,100.0348
-73.5565,-86.1301
-1.2478,25.3775
-54.9728,140.8522
-50.3662,65.9717
-55.0755,77.8287
-3.9516,-130.5133
-54.7138,71.8782
38.6786,66.1076
41.8349,164.7632
34.8666,-23.4388
-16.3415,-42.0193
37.7557,-159.5827
1.4767,-76.2199
3.1961,134.4594
-52.8043,-11.6921
-31.6252,-162.6127
-62.2258,-157.6853
31.3041,23.5362
79.6176,57.7778
-18.0108,-114.8005
87.6303,123.6671
41.0758,-59.0144
47.4361,155.7588
42.8396,91.5093
25.5413,18.6198
-0.2103,-176.3034
-87.8905,67.767
-48.7407,-67.3798
-23.4567,-19.1595
63.4346,59.169
-29.7341,124.0802
18.5313,102.1778
20.0187,127.7288
-7.4751,-96.608
-57.8986,-42.7465
43.881,-2.4594
70.4542,-130.4933
20.8895,32.8125
-67.7944,116.4211
32.7588,17.4883
-67.9758,-93.8303
-29.7478,-47.1434
45.1411,-60.075
-32.4056,-67.7868
-86.012,-3.9981
46.798,-105.7688
5.0447,-47.2913
80.046,92.3086
-82.7962,126.4614
-41.468,-166.9341
30.2238,100.6206
55.5474,30.9241
75.7628,44.4923
2.6288,-121.1891
-21.2794,-96.5402
-15.4324,-81.129
17.158,-144.395
25.2569,168.0639
-74.7281,36.442
69.0032,171.6017
82.5133,-105.4363
-24.7871,-7.1758
-8.3828,40.467
59.6162,-50.6238
-52.1295,-116.0733
28.7972,-59.9737
70.6605,-117.7662
-12.0381,144.9786
-55.7758,37.6608
-9.4969,-44.8231
-7.2515,-174.0475
29.1645,-122.4896
16.3458,-49.4064
10.8771,167.7329
58.6308,-139.8433
20.9151,56.1862
75.2118,-127.1179
61.2005,-104.9457
-29.9153,-21.5634
-20.8316,-15.0416
-45.4713,-43.1927
45.0385,100.8689
12.2456,-61.089
-10.6854,63.127
1.0274,-5.0097
-50.3727,113.3553
-4.2992,-48.3991
3.0706,179.1752
-69.7633,-127.9925
26.5528,113.6496
62.5428,166.4446
-67.1401,-24.6547
-89.5748,36.9984
23.5123,-110.0355
68.8053,72.8445
47.9589,-60.8752
-28.4957,-179.2644
-30.4874,-105.1592
73.7812,147.3212
66.4463,31.3516
57.213,-40.8125
-33.4821,43.0231
74.4689,-66.2616
-66.4052,-125.4513
18.4539,-173.46
87.3646,158.6359
-38.2819,157.3546
41.428,0.7953
-51.6204,-155.2048
-25.3429,125.8806
-17.6013,-166.6246
-45.5972,-169.5696
-85.2021,-130.3834
-48.7513,-88.101
-59.3153,-116.471
-77.6435,-37.0116
-69.0452,-144.6304
-76.2401,129.4192
-70.3553,-34.0316
3.9861,128.8928
76.0902,136.1897
-75.8907,-49.1155
69.0638,50.3763
19.2447,32.3624
57.9972,133.7013
40.0186,155.2769
44.3089,-4.9261
-27.8417,22.1051
38.1778,47.9884
-70.7402,-176.0196
-85.2465,-51.8121
-35.0607,176.9802
-49.6209,-34.428
39.236,51.2926
65.4789,-101.4456
-18.4857,103.549
13.4182,-143.5524
13.3537,-61.4622
-17.165,-166.8535
42.8762,-75.8123
35.5917,20.9035
47.1321,47.0543
-60.0721,-44.2406
-8.3137,66.7978
14.3077,67.7115
42.063,77.3183
-8.8875,101.0972
20.8061,-128.2574
-40.6818,-138.4794
54.001,-39.2477
45.0322,124.5377
-23.5112,85.8809
-53.2887,59.1748
-16.4955,-102.8834
-73.7807,-30.9545
-67.8454,69.3026
5.2359,152.9548
-37.277,-120.7612
10.8001,75.2275
-26.013,-153.2441
36.2923,96.5392
0.2062,-42.4316
64.1827,-113.0557
74.6328,8.2831
-71.4519,69.9895
44.7324,-120.0649
-39.2073,-78.7132
-45.1792,-26.1332
76.4159,-78.0733
-71.0787,-69.9919
-16.3177,-130.5584
-81.5348,21.7313
-78.6967,-68.7851
-26.91,18.0607
-84.887,112.4282
60.5082,57.0815
63.1773,-83.4885
-37.3383,-10.6037
